,planet_name,host_name,orbital_period_[days],orbit_semi-major_axis_[au]),planet_radius,planet_mass,planet_density,eccentricity,equilibrium_temperature_[k],ratio_of_semi-major_axis_to_stellar_radius,stellar_effective_temperature_[k],stellar_radius_[solar_radius],stellar_mass_[solar_mass],stellar_metallicity_[dex],distance_[pc],number_of_planets,insolation_flux_earth,stellar_surface_gravity,stellar_age_[gyr]
4809,Kepler-1691 b,Kepler-1691,3.84820000,0.049500,1.835,4.02000,3.580000,0.0,1283,12.83,6000.00,1.13,1.11,0.160,1267.6700000,1,641.53,4.38,0.610
4810,Kepler-1692 b,Kepler-1692,5.95966000,0.064600,1.112,1.42000,5.680000,0.0,897,15.87,5146.00,0.87,0.87,0.360,591.0190000,1,153.48,4.50,6.100
4811,Kepler-1693 b,Kepler-1693,12.09990000,0.101100,1.289,2.21000,5.670000,0.0,807,26.04,5432.34,0.88,0.95,0.026,760.0650000,2,100.37,4.53,0.800
4812,Kepler-1693 c,Kepler-1693,5.36370993,0.058800,0.977,0.89400,5.270000,0.0,1059,13.8,5553.00,1.10,0.94,0.160,760.0650000,2,296.73,4.33,0.800
4813,Kepler-1694 b,Kepler-1694,3.89526000,0.044900,1.180,1.76000,5.890000,0.0,956,17.16,4954.00,0.76,0.82,0.140,513.3290000,1,197.66,4.59,0.700
4814,Kepler-1695 b,Kepler-1695,4.73290000,0.052900,1.119,1.46000,5.720000,0.0,957,20.8,5473.19,0.99,0.96,-0.035,791.1750000,1,198.57,4.43,0.500
4815,Kepler-1696 b,Kepler-1696,65.94090000,0.324400,2.810,8.29000,2.050000,0.0,454,67.22,5712.00,1.20,1.02,-0.040,1506.3600000,1,10.04,4.29, 
4816,Kepler-1697 b,Kepler-1697,33.49690000,0.200800,1.260,2.12000,5.830000,0.0,630,61.34,4681.53,0.77,0.75,0.034,247.7710000,1,37.30,4.54, 
4817,Kepler-1698 b,Kepler-1698,1.21070000,0.020300,1.073,1.25000,5.560000,0.0,1351,3.401,4975.03,0.74,0.82,0.080,222.3450000,1,784.51,4.61, 
4818,Kepler-1699 b,Kepler-1699,3.49082000,0.041800,1.567,3.08000,4.400000,0.0,1010,18.57,5575.53,0.73,0.81,0.225,818.7590000,1,245.65,4.62, 
4819,Kepler-17 b,Kepler-17,1.48571080,0.025910,14.680,778.65000,1.350000,0.011,1570,5.48,5781.00,1.01,1.04,0.260,720.7530000,1,1481.77,4.45,1.800
4820,Kepler-170 b,Kepler-170,7.93059200,0.080000,3.200,82.60000,13.900000,0.0,899,9.5,5679.00,1.03,1.09,0.310,738.6570000,2,136.52,4.45,1.800
4821,Kepler-170 c,Kepler-170,16.66586300,0.131000,2.860,8.55000,2.010000,0.0,702,31.284,5679.00,1.03,1.09,0.310,738.6570000,2,50.68,4.45,1.800
4822,Kepler-1700 b,Kepler-1700,234.23900000,0.757600,2.901,8.76000,1.970000,0.0,329,55.4,6031.00,1.09,1.12,0.160,717.5970000,1,2.77,4.41, 
4823,Kepler-1701 b,Kepler-1701,169.13400000,0.560800,2.222,5.57000,2.790000,0.0,273,151.2,5146.00,0.84,0.87,0.030,584.1420000,1,1.31,4.53, 
4824,Kepler-1702 b,Kepler-1702,18.50120000,0.127500,1.602,3.20000,4.280000,0.0,555,44.0,5093.00,0.73,0.85,-0.240,857.1400000,1,22.40,4.65, 
4825,Kepler-1704 b,Kepler-1704,988.88112000,2.027000,11.949,1322.16617,4.070000,0.92,254,256.4,5746.00,1.70,1.13,0.196,835.4550000,1,0.34,4.03,7.400
4826,Kepler-1705 b,Kepler-1705,9.03502000,0.080000,2.030,4.47000,2.977353,0.033,789,15.21,6312.00,1.26,1.14,-0.200,1633.4900000,2,91.74,4.30,2.590
4827,Kepler-1705 c,Kepler-1705,11.28000000, ,2.050,5.42000,3.528714,0.028, ,17.64,6312.00,1.26,1.14,-0.200,1633.4900000,2, ,4.30,2.590
4828,Kepler-1708 b,Kepler-1708,737.11310000,1.640000,9.960,1462.01067, ,0.4, ,317.9,6157.00,1.12,1.09,0.000,1666.6900000,1,0.56,4.37,3.160
4829,Kepler-1709 b,Kepler-1709,65.70459747,0.319200,3.124,9.93000,1.790000,0.0,472,55.0,5918.00,1.04,1.00,-0.040,273.9460000,1,10.02,4.40,2.200
4830,Kepler-171 b,Kepler-171,4.16697200,0.050000,2.340,6.08000,2.610000,0.0,1053,11.973,5642.00,0.84,0.91,0.110,863.8550000,3,304.18,4.57,3.470
4831,Kepler-171 c,Kepler-171,11.46346200,0.098000,2.560,7.08000,2.320000,0.0,752,34.51,5642.00,0.84,0.91,0.110,863.8550000,3,78.91,4.57,3.470
4832,Kepler-171 d,Kepler-171,39.59551900,0.223000,1.890,4.23000,3.440000,0.0,497,47.01,5642.00,0.84,0.91,0.110,863.8550000,3,15.10,4.57,3.470
4833,Kepler-1710 b,Kepler-1710,14.91110039,0.115900,3.197,10.30000,1.730000,0.0,694,35.174,5650.00,0.90,0.93,-0.040,305.1930000,1,49.29,4.50,9.100
4834,Kepler-1711 b,Kepler-1711,21.06080055,0.146300,1.923,4.36000,3.370000,0.0,669,30.68,5706.00,1.03,0.94,0.000,590.2680000,1,47.39,4.38,6.600
4835,Kepler-1712 b,Kepler-1712,13.81499958,0.090300,2.284,5.83000,2.690000,0.0,391,22.7,3732.00,0.51,0.52,0.020,156.2640000,1,5.52,4.74,13.800
4836,Kepler-1713 b,Kepler-1713,18.01160049,0.146900,1.717,3.59000,3.900000,0.0,900,12.73,6477.00,1.46,1.30,0.100,295.2930000,1,150.48,4.22,1.450
4837,Kepler-1714 b,Kepler-1714,10.27530003,0.104700,3.264,10.70000,1.690000,0.0,1211,8.46,6150.00,2.09,1.45,0.220,409.4600000,1,522.13,3.96,3.050
4838,Kepler-1715 b,Kepler-1715,35.59730148,0.217800,4.140,16.00000,1.240000,0.0,646,20.6,6212.00,1.21,1.08,-0.040,522.6050000,1,33.49,4.31,0.820
4839,Kepler-1716 b,Kepler-1716,35.58100128,0.191600,2.425,6.46000,2.490000,0.0,408,70.008,4894.00,0.68,0.75,-0.240,195.4390000,1,6.22,4.64,7.900
4840,Kepler-1717 b,Kepler-1717,30.65279961,0.201400,2.989,9.21000,1.890000,0.0,780,32.3,6200.00,1.64,1.16,-0.060,1008.7900000,1,87.69,4.07,0.330
4841,Kepler-1718 b,Kepler-1718,135.18800350,0.487800,2.569,7.12000,2.310000,0.0,345,119.823,5731.00,0.91,0.85,-0.320,375.5220000,1,3.33,4.45,10.400
4842,Kepler-1719 b,Kepler-1719,6.14955998,0.067400,3.950,14.80000,1.320000,0.0,1287,8.02,5687.00,1.78,1.08,0.040,905.4060000,1,649.26,3.97,7.700
4843,Kepler-172 b,Kepler-172,2.94030900,0.040000,2.350,6.12000,2.590000,0.0,1256,8.9839,5526.00,1.08,1.00,0.230,828.5920000,4,639.48,4.38,6.460
4844,Kepler-172 c,Kepler-172,6.38899600,0.068000,2.860,8.55000,2.010000,0.0,970,15.11,5526.00,1.08,1.00,0.230,828.5920000,4,227.22,4.38,6.460
4845,Kepler-172 d,Kepler-172,14.62711900,0.118000,2.250,5.69000,2.740000,0.0,736,17.1,5526.00,1.08,1.00,0.230,828.5920000,4,75.29,4.38,6.460
4846,Kepler-172 e,Kepler-172,35.11873600,0.211000,2.760,8.05000,2.100000,0.0,550,76.32,5526.00,1.08,1.00,0.230,828.5920000,4,23.43,4.38,6.460
4847,Kepler-1720 b,Kepler-1720,12.70639992,0.104300,3.216,10.40000,1.720000,0.0,697,11.5,5573.00,0.84,0.94,-0.040,629.4450000,1,55.86,4.56,0.500
4848,Kepler-1721 b,Kepler-1721,4.59238005,0.051900,3.119,9.90000,1.790000,0.0,924,15.8754,5351.00,0.80,0.89,-0.040,641.3740000,1,172.60,4.58,0.700
4849,Kepler-1722 b,Kepler-1722,9.17856979,0.081900,2.867,8.58000,2.000000,0.0,753,31.96,5506.00,0.79,0.88,-0.200,772.2830000,1,76.14,4.58,1.400
4850,Kepler-1723 b,Kepler-1723,39.75289917,0.224900,2.880,8.65000,1.990000,0.0,568,62.43,6072.00,1.01,0.96,-0.300,811.2780000,1,24.54,4.41,3.300
4851,Kepler-1724 b,Kepler-1724,6.45442009,0.068300,2.837,8.43000,2.030000,0.0,999,9.6,6092.00,0.94,1.02,-0.220,1060.7700000,1,234.98,4.50,0.300
4852,Kepler-1725 b,Kepler-1725,16.71990013,0.130200,2.813,8.31000,2.050000,0.0,767,39.585,6020.00,1.08,1.05,0.000,558.6520000,1,74.26,4.39,0.890
4853,Kepler-1726 b,Kepler-1726,18.39629936,0.130600,2.509,6.84000,2.380000,0.0,582,23.7,5316.00,0.80,0.88,0.000,390.5520000,1,27.09,4.57,10.900
4854,Kepler-1727 b,Kepler-1727,9.02929974,0.079600,3.173,10.20000,1.750000,0.0,757,22.69,5349.00,0.82,0.82,-0.120,894.1870000,1,77.75,4.53,9.700
4855,Kepler-1728 b,Kepler-1728,4.78299999,0.053500,2.955,9.04000,1.930000,0.0,886,16.102,5170.00,0.81,0.89,0.180,651.7830000,1,145.48,4.57,12.800
4856,Kepler-1729 b,Kepler-1729,4.22097015,0.041800,3.894,14.40000,1.340000,0.0,595,8.13,3837.00,0.52,0.54,-0.060,576.1810000,1,29.68,4.75,1.200
4857,Kepler-173 b,Kepler-173,4.26374200,0.048000,1.290,2.21000,5.660000,0.0,1179,10.7,6031.00,0.95,0.79,0.036,833.1650000,2,599.50,4.40,3.300
4858,Kepler-173 c,Kepler-173,8.00577700,0.074000,2.430,6.48000,2.480000,0.0,956,20.02,6031.00,0.95,0.79,0.036,833.1650000,2,258.42,4.40,3.300
4859,Kepler-1730 b,Kepler-1730,13.81019974,0.113100,4.485,18.40000,1.120000,0.0,833,23.2,5942.00,1.14,1.01,-0.040,1427.0800000,1,113.75,4.33,7.400
4860,Kepler-1731 b,Kepler-1731,21.76129913,0.140100,2.933,8.92000,1.940000,0.0,486,137.07,4859.00,0.72,0.78,0.000,169.9480000,1,13.18,4.61,13.900
4861,Kepler-1732 b,Kepler-1732,32.31240082,0.201500,4.099,15.70000,1.250000,0.0,699,18.7,5821.00,1.49,1.04,0.040,1289.4100000,1,27.05,4.11,2.000
4862,Kepler-1733 b,Kepler-1733,9.22957993,0.093300,3.636,12.80000,1.460000,0.0,1021,32.12,6320.00,1.25,1.27,0.240,2080.5100000,1,257.11,4.35,0.200
4863,Kepler-1734 b,Kepler-1734,6.79685020,0.071400,3.089,9.74000,1.820000,0.0,985,6.72,6061.00,0.97,1.05,-0.100,1482.8300000,1,222.91,4.49,0.300
4864,Kepler-1735 b,Kepler-1735,7.71792984,0.062100,1.194,1.84000,5.940000,0.0,502,32.37,3975.00,0.51,0.54,-0.340,245.3030000,1,15.01,4.75,14.000
4865,Kepler-1736 b,Kepler-1736,37.81029892,0.218800,3.877,14.30000,1.350000,0.0,566,33.74,6085.00,0.97,0.98,-0.280,1430.0000000,1,24.27,4.45,1.700
4866,Kepler-1737 b,Kepler-1737,64.61750031,0.297000,5.395,25.10000,0.878000,0.0,383,47.0,5043.00,0.88,0.83,0.300, ,1,5.09,4.47,13.700
4867,Kepler-1738 b,Kepler-1738,7.67463016,0.078100,2.825,8.37000,2.040000,0.0,957,12.5,6063.00,1.00,1.08,-0.020,1302.8700000,1,198.67,4.47,0.300
4868,Kepler-1739 b,Kepler-1739,7.34370995,0.069700,2.431,6.48000,2.480000,0.0,839,50.03,5757.00,0.76,0.86,-0.500,783.6660000,1,117.50,4.60,0.400
4869,Kepler-174 b,Kepler-174,13.98179000,0.100000,1.960,4.50000,3.280000,0.0,553,37.15,4880.00,0.62,0.60,-0.440,384.7570000,3,24.42,4.68,4.900
4870,Kepler-174 c,Kepler-174,44.00052900,0.214000,1.490,2.83000,4.700000,0.0,377,66.49,4880.00,0.62,0.60,-0.440,384.7570000,3,5.30,4.68,4.900
4871,Kepler-174 d,Kepler-174,247.35373000,0.677000,2.190,5.43000,2.840000,0.0,212,224.6,4880.00,0.62,0.60,-0.440,384.7570000,3,0.53,4.68,4.900
4872,Kepler-1740 b,Kepler-1740,8.17240047,0.077900,3.323,11.00000,1.650000,0.0,858,6.96,5705.00,0.91,0.94,-0.060,1061.7700000,1,127.95,4.50, 
4873,Kepler-1741 b,Kepler-1741,2.75759006,0.029600,1.273,2.16000,5.750000,0.0,615,19.57,3683.00,0.42,0.45,-0.220,270.7390000,1,33.79,4.84,13.400
4874,Kepler-1742 b,Kepler-1742,49.47819901,0.258700,2.178,5.38000,2.860000,0.0,462,154.5,5776.00,0.85,0.94,-0.180,669.5730000,1,10.73,4.55,0.500
4875,Kepler-1743 b,Kepler-1743,7.64971018,0.082200,1.599,3.18000,4.280000,0.0,1144,7.55,5855.00,1.61,1.27,0.400,538.8070000,1,404.99,4.12,5.100
4876,Kepler-1744 b,Kepler-1744,37.10110092,0.209300,3.768,13.60000,1.400000,0.0,532,43.8,5986.00,0.85,0.89,-0.500,1091.6300000,1,18.95,4.53, 
4877,Kepler-1745 b,Kepler-1745,3.01619005,0.040800,1.929,4.38000,3.350000,0.0,1449,8.69,5611.00,1.40,0.99,0.160,996.1050000,1,1044.49,4.14,2.100
4878,Kepler-1746 b,Kepler-1746,321.21200560,0.945300,8.935,59.10000,0.455000,0.0,310,377.0,6018.00,1.29,1.09,0.060,979.5410000,1,2.17,4.26, 
4879,Kepler-1747 b,Kepler-1747,6.23031998,0.066000,4.265,16.80000,1.190000,0.0,875,30.75,5477.00,0.86,0.98,0.210,1321.3800000,1,138.33,4.56,0.700
4880,Kepler-1748 b,Kepler-1748,5.82352018,0.061500,2.713,7.81000,2.150000,0.0,955,7.8,5774.00,0.86,0.92,-0.220,1083.2800000,1,196.33,4.53, 
4881,Kepler-1749 b,Kepler-1749,14.53409958,0.095600,1.613,3.23000,4.230000,0.0,420,31.6,3957.00,0.55,0.55,-0.160,268.2000000,1,7.34,4.69,13.900
4882,Kepler-175 b,Kepler-175,11.90351500,0.105000,2.560,7.08000,2.320000,0.0,827,17.8,6064.00,1.01,1.12,0.100,1312.3400000,2,129.64,4.47,3.390
4883,Kepler-175 c,Kepler-175,34.03525700,0.213000,3.100,9.80000,1.810000,0.0,583,20.7,6064.00,1.01,1.12,0.100,1312.3400000,2,31.95,4.47,3.390
4884,Kepler-1750 b,Kepler-1750,205.91200260,0.678500,6.004,30.10000,0.764000,0.0,298,161.5,5644.00,0.97,0.98,0.140,1497.3300000,1,1.85,4.46,0.500
4885,Kepler-1751 b,Kepler-1751,7.01731014,0.071200,1.824,3.98000,3.600000,0.0,984,12.53,6052.00,0.97,0.97,-0.260,1291.4700000,1,221.46,4.46,1.900
4886,Kepler-1752 b,Kepler-1752,56.35850143,0.269800,4.541,18.70000,1.100000,0.0,419,33.7,5446.00,0.82,0.82,-0.200,962.8880000,1,7.29,4.53,7.200
4887,Kepler-1753 b,Kepler-1753,16.00460052,0.117900,2.227,5.59000,2.780000,0.0,583,31.9,5180.00,0.77,0.86,0.000,707.6880000,1,27.41,4.60,6.200
4888,Kepler-1754 b,Kepler-1754,8.19594955,0.071800,2.440,6.53000,2.470000,0.0,672,22.04,4723.00,0.75,0.73,0.080,718.9450000,1,48.20,4.56, 
4889,Kepler-1755 b,Kepler-1755,24.81209946,0.166800,5.917,29.40000,0.780000,0.0,631,61.21,6086.00,0.92,1.00,-0.260,982.3830000,1,37.43,4.51,0.300
4890,Kepler-1756 b,Kepler-1756,2.35575008,0.031900,1.472,2.77000,4.770000,0.0,1093,10.21,4915.00,0.81,0.78,0.160, ,1,338.40,4.51,13.700
4891,Kepler-1757 b,Kepler-1757,19.65640068,0.133500,2.947,8.99000,1.930000,0.0,549,17.6,5288.00,0.74,0.83,-0.240,807.3080000,1,21.50,4.61,0.700
4892,Kepler-1758 b,Kepler-1758,9.97721005,0.091900,2.571,7.13000,2.310000,0.0,1028,7.8,5557.00,1.62,1.04,0.160,1588.4100000,1,93.64,4.04,0.400
4893,Kepler-1759 b,Kepler-1759,3.72023010,0.042900,0.904,0.67600,5.030000,0.0,954,14.75,5017.00,0.80,0.76,-0.020,385.3480000,1,195.70,4.52,13.800
4894,Kepler-176 b,Kepler-176,5.43307400,0.058000,1.430,2.63000,4.940000,0.0,841,17.72,5232.00,0.89,0.79,0.160,527.3210000,4,123.80,4.47,13.700
4895,Kepler-176 c,Kepler-176,12.75971200,0.102000,2.600,23.00000,7.190000,0.0,633,27.65,5232.00,0.89,0.79,0.160,527.3210000,4,39.63,4.47,13.700
4896,Kepler-176 d,Kepler-176,25.75197400,0.163000,2.510,15.20000,5.280000,0.0,501,34.0,5232.00,0.89,0.79,0.160,527.3210000,4,15.54,4.47,13.700
4897,Kepler-176 e,Kepler-176,51.16579000,0.249400,1.450,2.70000,4.870000,0.0,398,51.1,5295.00,0.83,0.87,0.030,527.3210000,4,6.22,4.55,4.680
4898,Kepler-1760 b,Kepler-1760,38.32609940,0.208400,2.290,5.86000,2.680000,0.0,480,33.3,5229.00,0.90,0.82,0.080, ,1,12.56,4.44,0.600
4899,Kepler-1761 b,Kepler-1761,4.04354000,0.041300,1.391,2.51000,5.120000,0.0,613,4.9,3871.00,0.53,0.57,0.070,221.1860000,1,33.34,4.74,13.900
4900,Kepler-1762 b,Kepler-1762,29.53910065,0.204000,2.760,8.05000,2.100000,0.0,714,54.94,6572.00,1.24,1.30,0.070,1663.7400000,1,61.49,4.37,0.280
4901,Kepler-1763 b,Kepler-1763,1.48028004,0.025700,1.147,1.59000,5.800000,0.0,1822,4.612,5897.00,1.26,1.03,0.020,756.4860000,1,2597.27,4.25,5.400
4902,Kepler-1764 b,Kepler-1764,70.46829987,0.351200,4.555,18.80000,1.090000,0.0,511,83.15,6461.00,1.13,1.16,-0.140,1542.4800000,1,16.17,4.40,0.240
4903,Kepler-1765 b,Kepler-1765,10.41889954,0.091700,2.495,6.78000,2.400000,0.0,855,28.88,5692.00,1.06,0.95,0.040,764.4560000,1,126.48,4.36,11.900
4904,Kepler-1766 b,Kepler-1766,105.01499940,0.422900,2.279,5.81000,2.700000,0.0,406,39.2,5868.00,1.04,0.92,-0.220,501.2290000,1,6.44,4.36,7.300
4905,Kepler-1767 b,Kepler-1767,59.65829849,0.287300,3.013,9.34000,1.880000,0.0,393,33.8,5243.00,0.83,0.89,0.140,820.5060000,1,5.66,4.55,0.600
4906,Kepler-1768 b,Kepler-1768,15.13589954,0.128600,2.233,5.62000,2.770000,0.0,933,53.65,6050.00,1.57,1.24,0.140,632.7660000,1,179.16,4.14, 
4907,Kepler-1769 b,Kepler-1769,89.19349670,0.398700,4.465,18.20000,1.120000,0.0,483,174.5,6071.00,1.30,1.06,-0.060,438.4120000,1,12.83,4.24,2.670
4908,Kepler-177 b,Kepler-177,36.86010000,0.218400,3.500,5.84000,0.750000,0.0,549,38.43,5732.00,1.32,0.92,-0.110,1435.4400000,2,30.40,4.10,1.800
4909,Kepler-177 c,Kepler-177,49.40926000,0.265500,8.730,14.70000,0.121000,0.0,497,42.08,5732.00,1.32,0.92,-0.110,1435.4400000,2,25.40,4.10,1.800
4910,Kepler-1770 b,Kepler-1770,16.84189987,0.126100,2.841,8.45000,2.020000,0.0,699,51.13,5602.00,1.01,0.94,0.100,582.9420000,1,56.43,4.40,12.300
4911,Kepler-1771 b,Kepler-1771,88.64399719,0.381500,4.055,15.50000,1.280000,0.0,391,44.0,5661.00,0.93,0.94,0.000,565.7520000,1,5.51,4.47,0.800
4912,Kepler-1772 b,Kepler-1772,3.21509004,0.041800,2.686,7.68000,2.180000,0.0,1155,6.382,5541.00,0.93,0.94,0.120,871.5640000,1,421.21,4.47,5.100
4913,Kepler-1773 b,Kepler-1773,40.80970001,0.248900,3.505,12.10000,1.540000,0.0,623,116.88,6183.00,1.30,1.24,0.260,681.2550000,1,31.05,4.30,2.910
4914,Kepler-1774 b,Kepler-1774,59.77080154,0.309600,3.182,10.20000,1.740000,0.0,522,46.6,6214.00,1.12,1.10,-0.020,816.5920000,1,17.53,4.38,2.500
4915,Kepler-1775 b,Kepler-1775,85.65399933,0.398600,3.648,12.90000,1.460000,0.0,522,97.18,5818.00,1.65,1.15,0.240,657.0230000,1,8.08,4.07,0.400
4916,Kepler-1776 b,Kepler-1776,35.01190186,0.212400,2.612,7.33000,2.260000,0.0,603,40.5,5872.00,1.15,1.04,0.100,690.3360000,1,31.35,4.33,0.600
4917,Kepler-1777 b,Kepler-1777,12.18420029,0.103100,2.132,5.19000,2.940000,0.0,819,8.7,5771.00,1.07,0.98,0.060,619.1460000,1,106.52,4.37,3.100
4918,Kepler-1778 b,Kepler-1778,10.08740044,0.095600,3.017,9.36000,1.870000,0.0,942,7.0,6310.00,1.09,1.14,-0.060,1276.2900000,1,186.14,4.42,0.300
4919,Kepler-1779 b,Kepler-1779,16.34359932,0.126400,3.033,9.44000,1.860000,0.0,730,24.0,5730.00,1.06,1.01,0.160,908.5010000,1,67.34,4.39,0.600
4920,Kepler-178 b,Kepler-178,9.57669400,0.085000,2.900,8.75000,1.970000,0.0,846,22.293,5676.00,1.07,0.94,0.180,716.0250000,3,84.57,4.33,11.300
4921,Kepler-178 c,Kepler-178,20.55280200,0.142000,2.880,8.65000,1.990000,0.0,656,33.0,5676.00,1.07,0.94,0.180,716.0250000,3,30.55,4.33,11.300
4922,Kepler-178 d,Kepler-178,96.67898800,0.397000,3.950,14.80000,1.320000,0.0,392,126.0,5676.00,1.07,0.94,0.180,716.0250000,3,3.87,4.33,11.300
4923,Kepler-1780 b,Kepler-1780,109.44499970,0.427600,3.606,12.70000,1.490000,0.0,340,225.2,5403.00,0.87,0.87,0.000,790.5160000,1,3.14,4.50,0.600
4924,Kepler-1781 b,Kepler-1781,4.88752985,0.057400,2.381,6.26000,2.550000,0.0,1003,19.19,5568.00,0.96,1.05,0.440,962.6300000,1,239.11,4.50,0.900
4925,Kepler-1782 b,Kepler-1782,5.75622988,0.058200,2.229,5.60000,2.780000,0.0,773,17.01,4931.00,0.73,0.79,0.000,305.7920000,1,84.16,4.61,14.000
4926,Kepler-1783 b,Kepler-1783,8.27744007,0.077000,1.319,2.30000,5.500000,0.0,1088,22.82,5129.00,1.78,0.89,-0.160,264.0780000,1,331.35,3.88,13.900
4927,Kepler-1784 b,Kepler-1784,13.59049988,0.107200,2.799,8.24000,2.060000,0.0,724,27.33,5442.00,0.97,0.89,0.100,883.0450000,1,64.80,4.41,13.800
4928,Kepler-1785 b,Kepler-1785,19.58550072,0.137900,2.704,7.77000,2.160000,0.0,666,23.9,5618.00,1.00,0.91,0.000,745.7400000,1,46.51,4.40,0.300
4929,Kepler-1786 b,Kepler-1786,78.54609680,0.365900,3.163,10.10000,1.750000,0.0,501,70.76,5808.00,1.40,1.06,0.140,863.9090000,1,14.85,4.17,0.500
4930,Kepler-1787 b,Kepler-1787,39.31370163,0.227000,2.319,5.99000,2.640000,0.0,540,21.3,6060.00,0.93,1.01,-0.220,778.6020000,1,20.04,4.51,0.300
4931,Kepler-1788 b,Kepler-1788,2.80012012,0.034300,2.379,6.25000,2.550000,0.0,956,22.73,4786.00,0.70,0.69,-0.200,560.4450000,1,197.81,4.58,13.800
4932,Kepler-1789 b,Kepler-1789,80.23190308,0.354300,2.831,8.40000,2.030000,0.0,380,60.0,5436.00,0.89,0.92,0.120,611.4610000,1,4.91,4.50,4.500
4933,Kepler-179 b,Kepler-179,2.73592600,0.036000,1.640,3.33000,4.150000,0.0,1075,10.778,5302.00,0.76,0.84,0.123,605.6800000,2,360.26,4.61,0.600
4934,Kepler-179 c,Kepler-179,6.40013000,0.064000,2.000,4.66000,3.200000,0.0,810,11.7,5302.00,0.76,0.84,0.123,605.6800000,2,115.98,4.61,0.600
4935,Kepler-1790 b,Kepler-1790,31.58889961,0.197000,3.145,10.00000,1.770000,0.0,682,70.1,5866.00,1.37,1.02,0.000,1070.1700000,1,31.79,4.17,0.500
4936,Kepler-1791 b,Kepler-1791,7.72086000,0.076100,3.121,9.91000,1.790000,0.0,1021,10.86,5887.00,1.18,0.99,-0.060,602.2180000,1,257.14,4.29,3.730
4937,Kepler-1792 b,Kepler-1792,4.19577980,0.048800,2.520,6.89000,2.370000,0.0,1047,15.1,5229.00,1.01,0.88,0.320,601.0290000,1,283.78,4.38, 
4938,Kepler-1793 b,Kepler-1793,8.77999973,0.078700,3.790,13.80000,1.390000,0.0,713,7.62,5191.00,0.76,0.85,-0.060,1189.8800000,1,61.24,4.60,3.600
4939,Kepler-1794 b,Kepler-1794,9.76298046,0.082100,1.794,3.87000,3.680000,0.0,703,24.38,5052.00,0.82,0.77,0.020,561.2290000,1,57.59,4.50,14.000
4940,Kepler-1795 b,Kepler-1795,13.36019993,0.100200,1.663,3.40000,4.060000,0.0,520,37.51,4500.00,0.69,0.77,0.280, ,1,17.30,4.64,5.800
4941,Kepler-1796 b,Kepler-1796,29.45579910,0.187900,2.750,8.00000,2.110000,0.0,598,66.58,6036.00,0.95,1.02,-0.160,825.8830000,1,30.30,4.49,0.400
4942,Kepler-1797 b,Kepler-1797,23.35939980,0.163700,3.058,9.58000,1.840000,0.0,684,37.8,6244.00,1.01,1.07,-0.200,1338.4900000,1,51.68,4.46,0.400
4943,Kepler-1798 b,Kepler-1798,16.85589981,0.108200,2.309,5.94000,2.650000,0.0,408,57.21,3967.00,0.59,0.59,0.060,395.1960000,1,6.52,4.67,13.900
4944,Kepler-1799 b,Kepler-1799,11.92969990,0.102800,4.128,15.90000,1.240000,0.0,770,15.184,5831.00,0.92,1.02,0.000,2254.6900000,1,83.04,4.52,0.500
4945,Kepler-18 b,Kepler-18,3.50472500,0.044700,2.000,6.90000,4.900000,0.0,1165,8.58,5345.00,1.11,0.97,0.190,433.0470000,3,355.74,4.31,10.000
4946,Kepler-18 c,Kepler-18,7.64159000,0.075200,5.490,17.30000,0.590000,0.0,899,14.43,5345.00,1.11,0.97,0.190,433.0470000,3,126.08,4.31,10.000
4947,Kepler-18 d,Kepler-18,14.85888000,0.117200,6.980,16.40000,0.270000,0.0,720,22.48,5345.00,1.11,0.97,0.190,433.0470000,3,51.92,4.31,10.000
4948,Kepler-180 b,Kepler-180,13.81712400,0.109000,1.500,2.86000,4.660000,0.0,781,25.4,5731.00,1.06,0.95,0.030,695.6500000,2,72.12,4.34,9.700
4949,Kepler-180 c,Kepler-180,41.88577500,0.229000,3.010,9.32000,1.880000,0.0,540,53.2,5731.00,1.06,0.95,0.030,695.6500000,2,16.42,4.34,9.700
4950,Kepler-1800 b,Kepler-1800,4.56202984,0.059200,0.997,0.96100,5.330000,0.0,1533,12.31,5343.00,2.51,1.33,0.080,350.4550000,1,1306.97,3.76,14.000
4951,Kepler-1801 b,Kepler-1801,10.44089985,0.091500,2.709,7.80000,2.160000,0.0,829,10.26,5738.00,0.98,0.94,-0.060,839.3320000,1,111.52,4.43,8.100
4952,Kepler-1802 b,Kepler-1802,15.45020008,0.066200,1.671,3.43000,4.040000,0.0,581,10.88,4245.00,0.64,0.65,0.000,636.6940000,2,26.91,4.64,13.900
4953,Kepler-1802 c,Kepler-1802,33.13610077,0.174800,2.322,6.00000,2.630000,0.0,357,59.3,4245.00,0.64,0.65,0.000,636.6940000,2,3.86,4.64,13.900
4954,Kepler-1804 b,Kepler-1804,12.28849983,0.101700,1.596,3.18000,4.300000,0.0,913,32.94,5109.00,1.67,0.93,0.100,434.4560000,1,164.61,3.96,14.000
4955,Kepler-1805 b,Kepler-1805,8.84794044,0.069900,1.545,3.00000,4.470000,0.0,479,17.0,3867.00,0.55,0.58,0.100,221.6390000,1,12.48,4.72,13.800
4956,Kepler-1806 b,Kepler-1806,9.03332043,0.081300,2.356,6.15000,2.590000,0.0,729,21.14,5311.00,0.79,0.88,-0.040,978.0660000,1,66.89,4.59,0.600
